4,287,2
4,10,7
4,288,7
4,289,8
4,290,4
4,161,10
4,291,10
4,292,10
4,293,3
4,294,7
4,295,6
4,296,8
4,297,1
4,92,8
4,298,3
4,299,5
4,300,4
4,301,7
4,157,7
4,152,2
4,302,7
4,303,10
4,304,5
4,305,4
4,306,7
4,307,5
4,308,10
4,309,7
4,310,7
4,311,7
5,312,8
5,313,8
5,314,8
5,315,8
5,95,8
5,316,8
5,317,8
5,318,8
5,319,8
5,320,8
5,321,8
5,297,8
5,322,8
5,54,9
5,67,8
5,323,8
5,199,8
5,226,8
5,324,8
5,325,9
5,326,8
5,327,8
5,328,8
5,329,8
5,330,8
5,331,8
5,66,9
5,332,8
5,333,7
5,334,8
5,335,8
5,336,8
5,337,8
5,215,8
5,338,8
5,339,8
5,340,6
5,341,8
5,342,8
5,343,8
5,32,8
5,310,8
5,219,8
5,344,8
5,345,8
5,346,8
5,236,8
5,347,8
5,348,8
5,349,8
5,350,8
5,351,8
5,193,8
5,352,8
5,56,8
5,353,7
5,222,6
5,354,8
5,355,7
5,356,9
5,357,8
5,358,7
5,359,9
5,360,9
5,210,8
5,361,8
5,224,8
5,362,8
5,246,8
5,305,8
5,363,8
5,364,8
5,365,8
5,366,8
5,367,8
5,265,8
5,368,8
5,180,8
5,369,8
5,370,9
5,91,8
5,29,9
5,251,8
5,371,9
5,372,8
5,373,8
5,142,8
5,374,9
5,375,8
5,376,8
5,377,8
5,378,8
5,379,8
5,380,8
5,197,8
5,240,6
5,381,8
5,18,8
5,382,8
5,258,8
5,383,9
5,247,8
5,384,8
5,385,9
5,111,8
5,386,8
5,387,8
5,388,8
5,220,8
5,389,8
5,390,8
5,249,8
5,391,8
5,392,8
5,221,8
5,393,8
5,394,8
5,395,8
5,396,8
5,397,9
5,398,8
5,399,8
5,400,8
5,401,8
5,402,8
5,403,9
5,404,8
5,405,8
5,65,8
5,267,8
5,406,9
5,407,6
5,227,9
5,408,8
5,270,8
5,119,7
5,409,9
5,410,8
5,293,8
5,411,9
5,412,8
5,413,6
5,121,8
5,414,8
5,290,8
5,20,8
5,415,8
5,85,8
5,239,8
5,416,8
5,417,8
5,418,8
5,419,8
5,420,8
5,421,8
5,231,9
5,422,8
5,423,8
5,186,8
5,424,8
5,425,8
5,426,8
5,427,8
5,63,9
5,241,8
5,428,9
5,109,8
5,429,8
6,2,6
6,11,6
6,430,10
6,192,7
6,431,2
6,10,9
6,432,5
6,433,6
6,434,10
6,435,7
6,129,6
6,436,8
6,156,7
6,437,9
6,108,10
6,438,6
6,439,6
6,440,10
7,193,10
7,167,6
7,441,10
7,442,10
7,171,9
7,443,7
7,343,10
7,444,10
7,403,3
7,445,7
7,249,1
7,381,8
7,446,9
7,10,10
7,447,10
7,66,10
7,434,10
7,448,10
7,449,10
7,364,8
7,450,10
7,18,6
7,451,10
7,452,10
7,453,1
7,454,9
7,455,10
7,335,8
7,350,1
7,456,9
7,161,8
7,457,10
7,458,4
7,68,2
7,459,9
7,460,1
7,461,1
7,462,8
8,406,6
8,463,1
8,464,9
8,285,1
8,465,9
8,466,1
8,422,6
8,467,6
8,468,3
8,469,2
8,61,8
8,470,5
8,74,4
8,471,2
8,472,9
8,473,9
8,85,9
8,474,3
8,475,10
8,293,3
8,476,3
8,477,5
8,446,1
8,478,1
8,479,10
8,198,4
8,324,10
9,480,7
9,138,6
9,464,7
9,210,8
9,481,3
9,482,3
9,483,8
9,484,6
9,22,7
9,485,7
9,486,7
9,125,9
9,15,6
9,103,6
9,394,8
9,487,7
9,488,8
9,10,8
9,385,8
9,489,8
10,490,8
10,491,9
10,492,7
10,493,7
10,494,10
10,495,7
10,496,9
10,497,8
10,498,6
10,283,9
10,499,7
10,500,8
10,374,8
10,501,9
10,502,10
10,503,7
10,504,5
10,40,10
10,505,8
10,161,8
10,506,6
10,507,6
10,420,8
10,441,6
10,508,6
10,509,5
10,510,6
10,511,7
10,512,8
11,1,10
11,68,2
11,163,7
11,513,10
11,514,8
11,515,10
11,516,8
11,359,10
11,10,8
11,517,9
11,518,10
11,362,7
11,447,10
11,9,10
11,500,10
11,356,10
11,519,10
11,155,9
11,13,9
11,443,10
11,520,10
11,343,10
11,521,5
11,522,9
11,108,10
11,523,10
11,524,10
11,525,8
11,526,10
11,527,7
11,488,9
11,528,8
11,346,1
11,446,10
12,529,10
12,530,7
12,531,10
12,464,9
12,532,8
12,533,7
12,534,6
12,472,10
12,518,10
12,535,8
12,536,10
12,537,6
12,476,9
12,538,8
12,193,10
12,539,10
12,540,10
12,322,6
12,11,10
12,541,10
12,542,9
12,194,8
12,543,7
12,19,9
12,544,7
12,359,10
12,545,10
12,480,10
12,40,10
12,546,10
12,547,8
12,73,8
12,548,10
12,549,7
12,550,10
12,473,10
12,121,9
12,551,9
12,552,5
12,41,8
12,553,10
12,170,8
12,439,9
12,554,10
12,171,8
12,555,10
12,556,8
12,35,10
12,492,6
12,557,10
12,558,10
12,559,10
12,148,10
12,94,10
12,560,10
12,53,10
12,561,9
12,562,10
12,444,10
12,259,10
12,563,10
12,43,8
12,564,10
12,3,10
12,494,10
12,165,7
12,133,10
12,565,10
12,566,10
12,567,10
12,568,9
12,569,8
12,199,9
12,478,8
12,570,8
12,571,9
12,435,8
12,572,9
12,573,10
12,574,10
12,575,8
12,576,9
12,577,10
12,578,10
12,579,10
12,474,8
12,524,10
12,580,10
12,157,10
12,581,9
12,108,10
12,582,10
12,103,8
12,583,10
12,584,10
12,432,10
12,585,10
12,586,9
12,587,10
12,588,10
12,589,10
12,285,8
12,590,10
12,111,9
12,142,10
12,591,10
12,262,10
12,140,10
12,163,9
12,484,10
12,592,10
12,593,8
12,594,10
12,440,10
12,123,10
12,595,10
12,21,9
12,459,10
12,596,10
12,164,10
12,70,10
12,448,10
12,597,10
12,498,10
12,598,10
12,599,10
12,600,9
12,23,10
12,601,8
12,602,7
12,603,9
12,604,10
12,605,9
12,161,10
12,606,8
12,49,9
12,607,9
12,608,10
12,496,10
12,609,10
12,8,10
12,610,10
12,376,9
12,18,10
12,611,7
12,612,10
12,430,10
12,396,5
12,336,9
12,613,8
12,348,9
12,614,9
12,615,8
12,616,9
12,14,10
12,617,9
12,618,10
12,465,10
12,151,10
12,503,10
12,619,9
12,620,9
12,621,9
12,411,10
12,622,10
12,623,6
12,624,6
12,362,9
12,116,10
12,392,8
12,625,10
12,389,8
12,394,9
12,626,10
12,627,4
12,38,10
12,628,7
12,629,10
12,526,9
12,173,10
12,630,7
12,631,8
12,632,8
12,633,10
12,634,10
12,98,10
12,117,8
12,5,10
12,405,5
12,483,10
12,635,10
12,636,9
12,467,9
12,263,10
12,637,10
12,447,10
12,638,10
12,639,9
12,640,10
12,641,10
12,188,10
12,642,10
12,141,5
12,643,10
12,274,10
12,208,10
12,96,10
12,644,10
12,645,10
12,356,10
12,410,7
12,423,10
12,646,10
12,647,10
12,7,9
12,125,10
12,349,9
12,190,10
12,166,10
12,369,10
12,13,10
12,648,10
12,500,10
12,88,9
12,649,9
12,650,10
12,651,8
12,446,9
13,128,6
13,329,6
13,652,3
13,369,8
13,121,10
13,155,7
13,636,6
13,653,6
13,654,6
13,594,8
13,655,7
13,111,7
13,221,9
13,101,8
13,459,9
13,656,1
13,281,7
14,492,10
14,657,6
14,639,4
14,658,6
14,228,5
14,216,7
14,46,6
14,45,4
14,659,1
14,219,7
14,660,6
14,227,7
14,661,3
14,662,2
14,22,6
14,557,8
14,47,5
14,663,7
14,374,9
14,664,7
14,470,1
14,383,8
14,409,6
14,348,6
15,644,9
15,665,9
15,666,8
15,667,9
15,668,10
15,669,10
15,670,8
15,531,9
15,1,10
15,671,10
15,38,10
15,672,10
15,582,9
15,673,8
15,634,9
15,608,10
15,674,8
15,6,10
15,459,10
16,273,5
16,344,10
16,113,9
16,436,10
16,439,10
16,675,9
16,621,8
16,49,6
16,338,1
16,191,8
16,454,8
16,593,8
16,676,2
16,446,8
16,543,2
16,432,10
16,313,9
16,677,8
16,678,10
16,679,3
16,218,6
16,680,10
16,307,5
16,282,7
16,681,6
16,682,10
16,13,8
16,683,8
16,246,10
16,523,10
16,269,10
16,409,7
16,298,8
16,75,8
16,684,10
16,548,10
16,537,6
16,245,8
16,545,7
16,308,7
16,685,10
16,516,9
16,144,8
16,303,7
16,347,9
16,448,10
16,686,10
16,31,8
16,10,1
16,687,9
16,688,4
16,560,6
16,689,10
16,418,7
17,626,9
17,128,7
17,386,6
17,690,8
17,691,8
17,222,2
17,692,10
17,620,8
17,693,8
17,0,6
17,694,10
17,695,8
17,696,2
17,697,8
17,698,10
17,699,8
18,10,8
18,465,6
18,580,8
18,700,6
18,398,8
18,473,6
18,701,6
18,447,9
18,472,6
18,702,8
18,356,7
18,703,7
18,109,7
18,704,7
18,705,4
18,663,7
18,190,7
19,591,9
19,6,10
19,651,8
19,221,8
19,702,10
19,706,6
19,707,6
19,708,8
19,558,9
19,604,10
19,520,9
19,563,8
19,709,5
19,698,9
19,414,7
19,588,10
19,657,9
19,710,9
19,444,10
19,539,7
19,711,8
19,93,8
19,653,8
19,712,10
19,329,9
19,589,9
19,713,8
19,714,9
19,616,7
19,715,10
19,486,7
19,716,9
19,149,8
19,717,7
19,580,10
19,718,8
19,719,8
19,720,9
19,256,5
19,721,9
19,61,8
19,722,5
19,284,10
19,108,9
19,373,5
19,553,10
19,642,10
19,723,8
19,49,8
19,724,7
19,725,7
19,385,9
19,403,6
19,101,8
19,726,8
19,727,9
19,606,7
19,728,6
19,729,9
19,75,8
19,730,8
19,731,10
19,210,9
19,732,8
19,50,5
19,372,9
19,540,10
19,377,7
19,271,5
19,441,9
19,478,4
19,733,9
19,578,9
19,436,9
19,480,10
19,734,9
19,735,8
19,21,7
19,640,6
19,406,8
19,736,8
19,123,10
19,737,7
19,738,7
19,739,7
19,487,7
19,740,9
19,741,10
19,543,7
19,269,9
19,742,7
19,743,9
19,489,9
19,744,9
19,0,8
19,574,9
19,745,10
19,645,9
19,746,9
19,583,8
19,747,8
19,705,7
19,10,9
19,748,8
19,670,9
19,111,7
19,749,7
19,195,10
19,750,8
19,691,8
19,398,8
19,751,9
19,366,7
19,752,8
19,608,10
19,753,10
19,58,10
19,754,8
19,755,7
19,700,9
19,354,7
19,756,10
20,757,8
20,758,7
20,759,10
20,727,9
20,760,5
20,303,8
20,761,7
20,762,8
20,383,7
20,763,8
20,764,8
20,765,6
20,461,6
20,574,7
20,766,9
20,767,8
20,140,6
20,663,6
21,346,10
21,199,7
21,20,9
21,152,3
21,125,10
21,768,9
21,37,6
21,769,9
21,308,9
21,259,4
21,770,8
21,469,5
21,560,4
21,391,8
21,144,3
21,210,8
22,188,7
22,660,5
22,213,4
22,224,5
22,235,5
22,645,8
22,249,4
22,109,7
22,726,5
22,43,4
22,482,4
22,470,2
22,382,4
22,576,4
22,472,9
22,771,1
22,772,4
22,773,4
22,308,4
22,774,5
22,168,2
22,664,5
22,473,9
22,775,5
22,373,4
22,445,6
22,463,5
22,776,7
22,777,5
22,778,3
22,483,8
22,22,7
22,84,5
22,779,4
22,780,3
22,127,3
22,566,7
22,218,6
22,46,4
22,781,4
22,782,4
22,783,3
22,259,7
22,784,6
22,537,3
22,476,6
22,387,3
22,267,5
22,219,5
22,137,1
22,785,4
22,396,4
22,786,3
22,492,5
22,787,4
22,290,6
22,769,5
22,389,7
22,95,7
22,432,8
22,616,6
22,516,5
22,461,4
22,225,6
22,788,4
22,662,5
22,406,7
22,535,4
22,180,6
22,789,4
22,216,5
23,790,3
23,453,4
23,791,1
23,684,8
23,532,8
23,184,5
23,792,6
23,793,7
23,794,7
23,795,1
23,796,8
23,797,5
23,798,7
23,162,2
23,799,8
23,800,6
24,230,1
24,49,8
24,32,5
24,403,8
24,12,10
24,610,4
24,21,8
24,15,8
24,13,10
24,801,1
24,578,5
24,485,2
24,9,10
24,10,10
24,498,10
24,144,7
24,433,10
24,599,9
24,167,2
24,210,10
24,364,1
24,518,10
24,318,1
24,611,7
24,726,10
24,447,10
24,255,8
24,483,10
24,653,1
24,356,10
24,802,10
24,803,6
25,804,7
25,805,9
25,107,7
25,806,8
25,45,8
25,765,8
25,121,10
25,345,8
25,0,6
25,12,10
25,540,9
25,462,9
25,807,5
25,500,8
25,808,5
25,809,10
25,331,7
25,5,10
25,810,8
25,811,9
25,757,9
25,812,8
25,813,7
25,525,5
25,54,6
25,814,7
25,144,8
25,21,7
25,6,10
25,148,9
25,223,7
26,322,5
26,815,6
26,81,8
26,256,10
26,264,5
26,226,3
26,816,8
26,817,6
26,818,10
26,819,7
26,347,9
26,468,7
26,820,8
26,821,10
26,822,10
26,823,7
26,824,4
26,825,4
26,826,6
26,827,5
26,101,10
26,828,8
26,829,8
26,363,4
26,830,5
26,80,4
26,831,10
26,310,7
26,814,10
26,832,6
26,833,3
26,450,9
26,834,7
26,835,7
26,456,5
26,313,8
26,327,10
26,836,6
26,837,10
26,260,3
26,838,10
26,626,7
26,240,8
26,839,7
26,840,6
26,841,9
26,429,9
26,385,8
26,842,8
26,706,8
26,540,10
26,390,5
26,843,10
26,844,6
26,480,10
26,845,10
26,846,3
26,847,8
26,244,7
26,457,9
26,848,6
26,789,8
26,288,9
26,849,10
26,850,8
26,391,6
26,851,8
26,369,10
26,852,9
26,724,5
26,477,6
26,853,8
26,854,8
26,855,8
26,343,9
26,856,7
27,210,6
27,318,6
27,550,8
27,857,9
27,22,7
27,858,6
27,622,10
27,859,8
27,678,9
27,10,10
27,535,8
27,259,10
27,632,5
27,432,10
27,214,10
27,629,7
27,860,7
28,121,7
28,861,9
28,862,8
28,197,9
28,201,8
28,263,10
28,420,6
28,863,8
28,633,8
28,864,8
28,865,9
28,866,8
28,479,10
28,514,9
28,867,8
28,868,10
28,594,10
28,156,8
28,869,7
28,262,10
28,870,8
28,680,9
28,433,6
28,791,8
29,262,10
29,841,10
29,459,10
29,700,10
29,439,10
29,14,10
29,433,10
29,871,10
29,800,10
29,869,10
29,872,10
29,111,10
29,21,10
29,210,10
29,462,10
29,543,10
29,10,10
29,515,10
29,216,10
29,857,10
29,257,10
29,706,10
29,38,10
29,453,10
29,190,10
30,412,7
30,486,7
30,873,4
30,437,9
30,874,8
30,875,7
30,876,9
30,121,9
30,877,6
30,259,8
30,369,10
30,431,6
30,878,9
30,453,10
30,684,4
30,15,4
31,95,8
31,646,10
31,494,8
31,879,4
31,575,7
31,807,6
31,42,10
31,103,7
31,496,9
31,283,8
31,285,6
31,653,8
31,5,9
31,369,10
31,121,8
31,620,3
31,40,10
31,705,6
31,880,9
31,412,7
31,88,9
31,664,6
31,459,8
31,108,10
31,596,8
31,68,5
31,654,8
31,881,8
31,12,9
31,784,6
31,14,8
31,487,8
31,694,9
31,642,9
31,514,8
31,882,8
31,111,8
32,457,10
32,251,7
32,654,5
32,883,7
32,284,8
32,816,6
32,480,8
32,347,4
32,235,3
32,884,9
32,15,7
32,885,3
32,857,5
32,886,9
32,663,5
32,887,3
32,888,9
32,889,7
32,89,2
32,264,7
32,890,6
32,377,7
32,891,7
32,486,5
32,502,8
32,838,8
32,718,9
32,892,4
32,893,7
32,894,8
32,895,9
32,896,6
32,897,7
32,735,6
32,789,8
32,898,7
32,899,3
32,900,10
32,901,7
32,902,8
32,903,2
32,831,7
32,679,5
32,904,9
32,825,3
32,244,7
32,905,5
32,906,7
32,737,7
32,907,1
32,702,9
32,908,10
32,250,7
32,391,4
32,124,8
32,837,9
32,909,7
32,821,7
32,107,1
32,371,6
32,787,3
32,910,8
32,911,3
32,77,7
32,390,7
32,761,9
32,912,8
32,913,7
32,914,8
32,915,8
32,363,5
32,829,6
32,916,8
32,826,5
32,849,9
32,917,6
32,918,7
32,919,9
33,192,4
33,210,10
33,389,4
33,433,7
33,391,6
33,920,7
33,894,10
33,12,4
33,475,2
33,489,5
33,397,6
33,383,3
33,263,2
33,520,4
33,921,4
33,108,7
33,922,3
33,344,2
33,144,4
33,751,5
33,923,9
33,743,5
33,40,3
33,102,6
33,18,3
33,476,10
33,406,5
34,924,10
34,474,1
34,912,8
34,13,2
34,524,10
34,831,7
34,765,5
34,459,1
34,10,7
34,100,4
34,925,10
34,169,4
34,298,7
34,926,10
34,642,10
34,927,9
34,686,7
34,928,8
34,929,7
34,567,10
34,588,1
34,707,8
34,594,1
34,923,8
34,210,10
34,403,3
34,303,7
34,103,7
34,262,7
34,726,10
34,811,9
34,930,10
34,719,8
34,343,9
34,433,6
34,21,6
34,920,6
34,260,2
34,465,9
34,525,1
34,885,6
34,396,6
34,34,5
34,908,7
34,480,8
34,105,1
34,223,1
34,472,9
34,545,10
34,82,10
34,461,6
34,931,6
34,932,10
34,72,1
34,933,1
34,540,10
34,803,9
35,506,10
35,666,9
35,616,8
35,428,9
35,934,8
35,935,10
35,308,7
35,40,10
35,936,8
35,231,4
35,773,8
35,47,8
35,259,8
35,937,8
35,726,8
35,483,7
35,938,7
35,28,7
35,939,8
35,940,7
35,941,7
35,942,9
35,943,10
35,944,8
35,713,7
35,685,10
35,945,3
35,557,9
35,946,5
35,42,10
35,541,8
35,122,10
36,32,8
36,88,8
36,636,2
36,245,7
36,438,8
36,483,10
36,70,10
36,234,8
36,947,6
36,948,7
36,95,10
36,949,7
36,285,10
36,605,2
36,75,10
36,950,8
36,49,8
36,199,10
36,7,7
36,329,10
36,5,10
36,951,8
36,63,7
36,13,8
36,138,3
36,433,9
36,151,10
36,171,5
37,384,8
37,952,9
37,953,8
37,854,8
37,277,8
37,247,8
37,195,10
37,714,9
37,601,8
37,954,8
37,578,9
37,393,9
37,955,10
37,317,9
37,817,8
37,284,9
37,842,8
37,956,8
37,831,9
37,694,10
37,236,8
37,832,9
37,957,10
37,250,9
37,732,9
37,958,8
37,959,9
37,379,8
37,66,9
37,593,9
37,902,10
37,960,8
37,407,5
37,961,9
37,962,9
37,963,8
37,877,2
37,820,8
37,835,8
37,424,8
37,830,10
37,964,8
37,965,10
37,345,8
37,748,9
37,679,5
37,966,9
37,907,8
37,288,8
37,967,8
37,968,10
37,700,9
37,719,8
37,969,8
37,254,8
37,309,8
37,563,9
37,970,8
37,400,8
37,243,1
37,945,10
37,933,8
37,375,8
37,971,8
37,972,10
37,421,1
37,316,8
37,973,8
37,427,8
37,264,8
37,974,8
37,975,10
37,237,8
37,757,9
37,976,8
37,977,8
37,286,8
37,381,8
37,978,8
37,979,9
37,980,8
37,806,8
37,919,9
37,981,8
37,982,10
37,983,8
37,984,8
37,852,8
37,985,9
37,986,9
37,987,6
37,848,9
37,988,8
37,989,9
37,739,9
37,151,9
37,67,8
37,990,8
37,232,9
37,885,8
37,991,8
37,992,8
37,993,8
37,499,8
37,994,8
37,995,6
37,731,10
37,996,8
37,915,9
37,903,8
37,109,8
37,313,9
37,997,8
37,998,8
37,823,8
37,999,8
38,301,8
38,350,9
38,66,6
38,520,10
38,1000,8
38,837,9
38,369,9
38,654,6
38,594,10
38,429,3
38,1001,9
38,1002,4
38,81,7
38,12,9
38,63,10
38,1003,7
39,329,9
39,15,7
39,18,8
39,857,6
39,151,9
39,398,10
39,769,7
39,580,10
39,446,10
39,210,8
39,20,7
39,725,9
39,34,4
39,1004,8
39,771,1
39,1005,9
40,438,8
40,485,6
40,1006,9
40,10,9
40,1007,5
40,197,7
40,259,10
40,1008,7
40,736,8
40,11,8
40,1009,7
40,156,8
40,738,6
40,436,9
40,201,8
40,1010,8
41,684,9
41,184,9
41,1011,8
41,1012,8
41,794,10
41,453,9
41,1013,6
41,800,7
41,261,7
41,621,4
41,1014,8
41,1015,7
41,1016,7
41,204,10
41,439,6
41,554,7
42,1017,9
42,1018,7
42,1019,8
42,562,7
42,102,5
42,1020,8
42,1021,7
42,85,8
42,1022,9
42,475,6
42,898,7
42,1023,10
42,1024,8
42,1,9
42,370,9
42,624,4
42,632,8
42,1025,5
42,465,9
42,653,9
42,107,4
42,1026,10
42,427,8
42,1027,8
42,845,10
42,748,7
42,1028,4
42,1029,8
42,363,5
42,1030,6
42,228,9
42,84,8
42,255,8
42,807,5
42,190,10
42,308,5
42,240,5
42,599,8
42,361,5
42,1031,8
42,264,6
42,980,6
42,1032,8
42,610,9
42,915,7
42,578,9
42,372,10
42,1033,6
42,813,6
42,73,6
42,150,10
42,142,6
42,478,4
42,78,6
42,52,4
42,369,9
42,472,9
42,283,8
42,473,9
42,693,8
42,1034,5
42,381,3
43,1035,8
43,567,10
43,42,9
43,262,10
43,1036,6
43,447,10
43,1037,7
43,524,9
43,6,10
43,1,9
43,667,9
43,543,6
43,859,8
43,562,9
43,588,9
43,525,3
43,643,8
43,1038,8
43,1039,9
43,663,8
43,653,6
43,625,8
43,20,8
43,1040,5
44,1003,7
44,1041,6
44,823,8
44,240,7
44,21,4
44,884,7
44,102,3
44,706,5
44,268,7
44,816,6
44,887,5
44,1042,7
44,1028,4
44,564,8
44,279,8
44,1043,9
44,845,8
44,297,7
44,345,8
44,915,7
44,10,6
44,1022,10
44,852,8
44,1044,7
44,853,7
44,1033,6
44,313,7
44,510,7
44,1045,7
44,525,7
44,1046,7
44,304,6
44,683,7
44,239,6
44,1047,4
44,1048,7
44,309,6
44,281,4
44,1049,6
44,1050,7
44,1051,5
44,919,9
44,926,9
44,1052,4
44,931,8
44,1053,8
44,898,8
44,1054,4
44,1055,7
44,1056,8
44,480,9
44,978,8
44,830,6
44,334,4
44,975,8
44,50,3
44,292,8
44,347,9
44,835,6
44,723,7
44,899,1
44,807,5
44,358,7
44,889,8
44,893,9
44,1057,4
44,729,9
44,1058,9
44,831,8
44,841,8
44,1059,6
44,230,5
44,110,8
44,1060,4
44,1029,7
44,1061,9
44,220,5
44,850,6
44,421,4
44,1062,7
44,724,5
44,80,6
44,814,7
44,72,4
44,457,7
44,849,7
44,1063,6
44,1064,7
44,1065,6
44,995,7
44,429,7
44,1066,3
44,1067,3
44,1068,4
44,1069,8
44,955,7
44,966,3
44,1070,5
44,1071,7
44,86,3
44,350,6
44,427,6
44,249,5
44,540,9
44,913,7
44,1072,6
44,988,5
44,248,7
44,1073,8
44,709,7
44,1002,5
44,94,8
44,284,10
44,538,6
44,1074,7
44,760,7
44,327,9
44,330,6
44,1075,7
44,277,7
44,25,8
44,992,7
44,1040,6
44,1076,6
44,894,6
44,315,8
44,1077,8
45,184,10
45,36,1
45,1078,5
45,1079,9
45,440,8
45,204,10
45,792,10
45,676,9
45,864,6
45,1080,8
45,1011,8
45,1012,9
45,800,8
45,1081,1
45,1082,5
45,162,4
45,434,8
45,1015,6
46,390,5
46,1083,6
46,17,10
46,364,3
46,1084,1
46,1085,4
46,230,5
46,535,5
46,632,6
46,945,3
46,63,7
46,15,7
46,446,9
46,771,5
46,182,5
46,726,7
46,561,7
46,1017,10
46,259,8
46,228,8
46,144,6
46,210,8
46,1086,8
46,1001,9
46,246,6
46,855,8
46,243,2
46,373,4
46,1087,2
47,698,8
47,1088,9
47,8,9
47,343,7
47,447,10
47,53,10
47,652,4
47,1089,7
47,702,10
47,1090,9
47,44,8
47,1091,9
47,262,10
47,1092,5
47,57,6
47,417,4
48,399,4
48,188,7
48,138,6
48,571,10
48,1093,7
48,534,3
48,167,4
48,403,8
48,395,6
48,1094,7
48,194,6
48,398,8
48,125,8
48,210,9
48,776,7
48,871,9
48,484,9
48,632,8
48,1069,5
48,678,7
48,446,8
48,535,2
48,1095,3
48,1096,3
48,166,8
48,24,7
48,199,7
48,803,9
48,872,9
48,298,8
48,31,4
48,9,6
48,522,8
48,32,3
48,34,3
48,1032,6
48,481,2
48,1097,8
48,1098,8
48,560,8
48,725,4
48,318,6
48,475,10
48,580,10
48,173,10
48,772,3
48,1099,9
48,190,8
48,857,9
48,769,8
48,472,8
48,1100,6
48,365,2
48,1101,9
48,385,8
48,775,6
48,630,3
48,391,4
48,1102,4
48,577,6
48,920,6
48,473,8
48,29,8
48,476,3
48,1103,1
48,568,9
48,735,8
48,1104,4
48,1083,4
48,18,8
48,465,8
48,1105,10
